dni;nombres;apellido_paterno;apellido_materno;organizacion_key;organizacion_nombre;circunscripcion_electoral;categoria_id
31235866;Rosa Elena;Fernández;Mejía;32;PARTIDO POLÍTICO BRILLO DEL ALMA;PUNO;C
59467571;Gonzalo Alberto;Navarro;Durán;32;PARTIDO POLÍTICO BRILLO DEL ALMA;PUNO;C
43908388;Fernando José;Márquez;Arias;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;PUNO;C
51533878;Julia Esperanza;Cabrera;Villegas;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;PUNO;C
73483970;Gladys Pilar;Vega;Delgado;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;PUNO;C
95106060;Martha Lucía;Valdez;Zavala;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;PUNO;C
46023165;Ramiro Luis;Ruiz;Alvarado;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;PUNO;C
94735307;Ana Patricia;Medina;Nava;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;PUNO;C
65930146;Roberto Carlos;Velasco;Galván;05;PARTIDO POLÍTICO EN LA DISTANCIA;PUNO;C
48111757;Rosa Elena;Ibarra;Villegas;05;PARTIDO POLÍTICO EN LA DISTANCIA;PUNO;C
43319962;Mauricio Andrés;Ruiz;Arellano;22;PARTIDO POLÍTICO BUEN VIAJE;PUNO;C
92935438;Carlos Alberto;Cruz;Téllez;22;PARTIDO POLÍTICO BUEN VIAJE;PUNO;C
48293905;Liliana Patricia;Contreras;Ochoa;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;PUNO;C
95148453;Miguel Ángel;López;Segura;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;PUNO;C
15848351;Andrés Felipe;Figueroa;Villa;12;PARTIDO POLÍTICO EL MEJOR AMIGO;PUNO;C
94399172;Juan Carlos;Soto;Molina;12;PARTIDO POLÍTICO EL MEJOR AMIGO;PUNO;C
48634099;Verónica Luz;Maldonado;Rangel;06;PARTIDO POLÍTICO AL OTRO LADO;PUNO;D
90990652;Laura Angélica;Molina;Delgado;06;PARTIDO POLÍTICO AL OTRO LADO;PUNO;D
47227232;Mauricio Andrés;Solís;Robles;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;PUNO;D
98994676;Luz Marina;Herrera;Ochoa;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;PUNO;D
13065470;Benjamín Luis;Córdova;Salinas;18;PARTIDO POLÍTICO LOS CAMPEONES;PUNO;D
36714137;Ignacio José;Contreras;Guzmán;18;PARTIDO POLÍTICO LOS CAMPEONES;PUNO;D
76088756;Omar Alejandro;Ríos;Montero;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;PUNO;D
48595750;Héctor Manuel;Lara;Santana;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;PUNO;D
88144769;Iris Margarita;Soto;Calderón;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;PUNO;D
58622715;Josefa María;Aguilar;Salinas;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;PUNO;D
12020863;Francisco Javier;Ortiz;Miranda;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;PUNO;D
89007055;Susana Elena;Fernández;Cuevas;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;PUNO;D
23399853;Ramiro Luis;Sandoval;Velázquez;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;PUNO;D
48909353;Raúl Alberto;Acosta;Padilla;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;PUNO;D
35628621;Julia Esperanza;Lara;Delgado;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;PUNO;D
59354483;Hugo Alberto;Márquez;Moreno;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;PUNO;D
93807957;Carlos Alberto;Gutiérrez;Carrasco;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;PUNO;D
67769976;Ismael Roberto;Ríos;Cuevas;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;PUNO;D
87827157;Amparo Luz;Pacheco;Andrade;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;PUNO;D
86762995;Regina Patricia;Mendoza;Bautista;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;PUNO;D
11395403;Ana Patricia;Delgado;Quintero;15;PARTIDO POLÍTICO NIÑOS PRIMERO;PUNO;D
43129839;Magdalena Rosa;Carrillo;Arellano;15;PARTIDO POLÍTICO NIÑOS PRIMERO;PUNO;D
27564460;Óscar Eduardo;Romero;Molina;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;PUNO;D
96973634;Nelly Victoria;Ayala;Villalobos;38;PARTIDO POLÍTICO EL AROMA DE LA CONFIANZA;PUNO;D
22388876;Gladys Pilar;Salazar;Sierra;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;PUNO;D
84584754;Felipe Augusto;Guzmán;Ochoa;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;PUNO;D
28107474;Alberto Raúl;Ruiz;Zavala;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;PUNO;D
10155625;Martha Lucía;Márquez;Téllez;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;PUNO;D
68911004;Julia Esperanza;Ruiz;Córdova;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;PUNO;D
24150840;Beatriz Elena;González;Meza;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;PUNO;D
83825071;Guillermo José;Ochoa;Benítez;05;PARTIDO POLÍTICO EN LA DISTANCIA;SAN MARTIN;C
27207872;Pablo César;Flores;Robles;05;PARTIDO POLÍTICO EN LA DISTANCIA;SAN MARTIN;C
96275886;Esteban José;Zamora;Meza;33;PARTIDO POLÍTICO EL HILO INVISIBLE;SAN MARTIN;C
32756769;Joaquín Manuel;Velasco;Robles;33;PARTIDO POLÍTICO EL HILO INVISIBLE;SAN MARTIN;C
63870696;Alicia Rosa;León;Mora;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;SAN MARTIN;C
33234334;Alicia Rosa;Zamora;Castro;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;SAN MARTIN;C
87801352;Gustavo Adolfo;Márquez;Sierra;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;SAN MARTIN;C
13681975;Ramiro Luis;Miranda;Soto;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;SAN MARTIN;C
44777824;Guillermo José;Ramírez;Santana;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;SAN MARTIN;C
91468620;Irma Rosa;Cruz;Palacios;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;SAN MARTIN;C
71521552;Cristina María;Ortiz;Segura;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;SAN MARTIN;C
62202766;Mariana Isabel;Vargas;Benítez;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;SAN MARTIN;C
54003686;Andrés Felipe;Guzmán;Galván;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;SAN MARTIN;C
35066008;Rodolfo César;Morales;Guzmán;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;SAN MARTIN;C
48984651;Gonzalo Alberto;Álvarez;Arellano;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;SAN MARTIN;C
19768416;Benjamín Luis;Silva;Molina;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;SAN MARTIN;C
45680960;Rosa María;Guerrero;Ibáñez;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;SAN MARTIN;C
10767110;Bertha Rosa;Ramírez;Rosales;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;SAN MARTIN;C
35427355;Sara Luz;Miranda;Portillo;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;SAN MARTIN;C
85098859;Pedro Pablo;Sandoval;Montero;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;SAN MARTIN;C
96206820;Juan Carlos;Vega;Cardona;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;SAN MARTIN;D
11679243;Arturo Eduardo;Pacheco;Padilla;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;SAN MARTIN;D
80534048;Verónica Luz;González;Robles;32;PARTIDO POLÍTICO BRILLO DEL ALMA;SAN MARTIN;D
71982133;Silvia Rocío;Cruz;Córdova;32;PARTIDO POLÍTICO BRILLO DEL ALMA;SAN MARTIN;D
25888950;Elisa Carmen;Díaz;Téllez;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;SAN MARTIN;D
16539508;Sergio Antonio;Medina;Robles;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;SAN MARTIN;D
74929685;Laura Angélica;Delgado;Mejía;01;PARTIDO POLÍTICO AMANECER DE NUEVO;SAN MARTIN;D
46899649;Magdalena Rosa;Córdova;Palacios;01;PARTIDO POLÍTICO AMANECER DE NUEVO;SAN MARTIN;D
56354060;Lidia Mercedes;Márquez;Figueroa;30;PARTIDO POLÍTICO UN SOLO LATIDO;SAN MARTIN;D
14791283;Ricardo Manuel;Molina;Zavala;30;PARTIDO POLÍTICO UN SOLO LATIDO;SAN MARTIN;D
55831018;Alicia Rosa;Pérez;Carrasco;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;SAN MARTIN;D
35159881;Gustavo Adolfo;Guzmán;Arellano;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;SAN MARTIN;D
87523743;Susana Elena;Guerrero;Figueroa;22;PARTIDO POLÍTICO BUEN VIAJE;SAN MARTIN;D
77970238;Miguel Ángel;Velasco;Ibáñez;22;PARTIDO POLÍTICO BUEN VIAJE;SAN MARTIN;D
52547221;Gustavo Adolfo;Acosta;Lozano;02;PARTIDO POLÍTICO PAZ Y AMOR;SAN MARTIN;D
10853368;Ismael Roberto;Maldonado;Moreno;02;PARTIDO POLÍTICO PAZ Y AMOR;SAN MARTIN;D
62271318;Omar Alejandro;Salazar;Trujillo;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;SAN MARTIN;D
95499023;Elisa Carmen;Romero;Soto;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;SAN MARTIN;D
55160018;Gerardo Luis;Luna;Cuevas;15;PARTIDO POLÍTICO NIÑOS PRIMERO;SAN MARTIN;D
76286979;Raúl Alberto;Luna;Padilla;15;PARTIDO POLÍTICO NIÑOS PRIMERO;SAN MARTIN;D
61302949;Francisco Javier;Carrillo;Olivares;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;SAN MARTIN;D
84927966;Dora Inés;Peña;Cardona;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;SAN MARTIN;D
20593383;Fernando José;Guzmán;Vidal;15;PARTIDO POLÍTICO NIÑOS PRIMERO;TACNA;C
42826084;Enrique Miguel;Cervantes;Paredes;15;PARTIDO POLÍTICO NIÑOS PRIMERO;TACNA;C
46065283;Nelly Victoria;Gómez;Gallardo;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;TACNA;C
81949153;Mónica Alejandra;Molina;Moreno;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;TACNA;C
38632575;Guillermo José;Lara;Durán;08;PARTIDO POLÍTICO HOJAS AL VIENTO;TACNA;C
40690441;Lidia Mercedes;Acosta;Mejía;08;PARTIDO POLÍTICO HOJAS AL VIENTO;TACNA;C
68204497;Sonia Patricia;Delgado;León;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;TACNA;C
23897309;Dora Inés;Navarro;Nava;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;TACNA;C
19278241;Lidia Mercedes;Ruiz;Rangel;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;TACNA;C
98991254;Ismael Roberto;Herrera;Barrera;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;TACNA;C
13039205;Gabriela Sofía;Campos;Castro;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;TACNA;C
35896591;Ismael Roberto;Reyes;Carrasco;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;TACNA;C
82638799;Dora Inés;Ibarra;Arellano;19;PARTIDO POLÍTICO ORDENANDO LA CASA;TACNA;C
86931962;Magdalena Rosa;Ochoa;Téllez;19;PARTIDO POLÍTICO ORDENANDO LA CASA;TACNA;C
35489961;Victoria Elena;Vásquez;Burgos;33;PARTIDO POLÍTICO EL HILO INVISIBLE;TACNA;C
73139590;Teresa Guadalupe;Córdova;Navarro;33;PARTIDO POLÍTICO EL HILO INVISIBLE;TACNA;C
66419889;Diana Carolina;Cruz;Valencia;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;TACNA;C
28302030;Arturo Eduardo;Molina;Soto;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;TACNA;C
37854572;Daniel Enrique;Carrillo;Olivares;01;PARTIDO POLÍTICO AMANECER DE NUEVO;TACNA;C
96425609;Luz Marina;Pacheco;Escobar;01;PARTIDO POLÍTICO AMANECER DE NUEVO;TACNA;C
53559971;Tomás Alberto;Soto;Delgado;06;PARTIDO POLÍTICO AL OTRO LADO;TACNA;C
62787828;Omar Alejandro;Maldonado;Salinas;06;PARTIDO POLÍTICO AL OTRO LADO;TACNA;C
96979440;Marco Antonio;Molina;Caballero;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;TACNA;C
91035366;Héctor Manuel;Castillo;Molina;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;TACNA;C
81218173;Mercedes Beatriz;Zamora;Vidal;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;TACNA;C
25593546;Luz Marina;Rojas;Sierra;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;TACNA;C
48004778;Eduardo José;Acosta;Orozco;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;TACNA;C
41520496;Sara Luz;Hernández;Navarro;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;TACNA;C
89622027;Jaime Eduardo;Herrera;Ibáñez;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;TACNA;C
10216625;Carmen Rosa;Estrada;Benítez;09;PARTIDO POLÍTICO SEMBRANDO LA AMISTAD;TACNA;C
40192511;Gloria Mercedes;Espinoza;Villegas;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;TACNA;C
29655990;Cristina María;Rojas;León;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;TACNA;C
96043145;Amparo Luz;Luna;Villegas;35;PARTIDO POLÍTICO PENSANDO EN TI;TACNA;C
31222171;Yolanda Mercedes;León;Robles;35;PARTIDO POLÍTICO PENSANDO EN TI;TACNA;C
88698473;Verónica Luz;Solís;Parra;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;TACNA;C
77227587;Gabriela Sofía;Aguilar;Vidal;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;TACNA;C
45979172;Luis Fernando;Chávez;Salas;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;TACNA;C
86004499;Patricia Elena;Zamora;Salas;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;TACNA;C
43971389;Nelly Victoria;Mendoza;Robles;01;PARTIDO POLÍTICO AMANECER DE NUEVO;TACNA;D
65392864;Guillermo José;Montes;León;01;PARTIDO POLÍTICO AMANECER DE NUEVO;TACNA;D
17519549;Héctor Manuel;León;Soto;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;TACNA;D
86578125;Lidia Mercedes;Ibarra;Quintero;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;TACNA;D
57902824;Enrique Miguel;Ruiz;Cortés;22;PARTIDO POLÍTICO BUEN VIAJE;TACNA;D
58178310;Raúl Alberto;Cárdenas;Vega;22;PARTIDO POLÍTICO BUEN VIAJE;TACNA;D
11565748;Alicia Rosa;Rodríguez;Lozano;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;TACNA;D
36131777;Ismael Roberto;Valdez;Sierra;26;PARTIDO POLÍTICO EL LENGUAJE DEL SILENCIO;TACNA;D
81804027;Sandra Beatriz;Carrillo;Durán;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;TACNA;D
14452417;Mónica Alejandra;Cabrera;Chávez;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;TACNA;D
77246073;Gerardo Luis;Salazar;Merino;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;TACNA;D
45177715;Raúl Alberto;Navarro;Valdés;21;PARTIDO POLÍTICO OPTIMISMO TOTAL;TACNA;D
10131733;Teresa Guadalupe;Estrada;Serrano;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;TACNA;D
83446062;Pedro Pablo;Zamora;Carrasco;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;TACNA;D
81785004;Magdalena Rosa;Silva;Meza;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;TACNA;D
21450666;Sara Luz;Luna;Rangel;17;PARTIDO POLÍTICO SALVEMOS AL PLANETA;TACNA;D
55223515;Angela María;Ramírez;Calderón;19;PARTIDO POLÍTICO ORDENANDO LA CASA;TACNA;D
51168004;Verónica Luz;Luna;Rangel;19;PARTIDO POLÍTICO ORDENANDO LA CASA;TACNA;D
53104759;Víctor Hugo;Acosta;Vargas;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;TACNA;D
76397151;Esteban José;Vargas;Rangel;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;TACNA;D
42002807;Tomás Alberto;Luna;Guzmán;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;TACNA;D
88779694;Jorge Luis;Romero;Mejía;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;TACNA;D
86776551;Gerardo Luis;Hernández;Segura;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;TACNA;D
47945753;Lucía Isabel;Ochoa;Alvarado;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;TACNA;D
18881408;Beatriz Elena;Mendez;Rangel;12;PARTIDO POLÍTICO EL MEJOR AMIGO;TACNA;D
87619437;Gonzalo Alberto;Rodríguez;Navarro;12;PARTIDO POLÍTICO EL MEJOR AMIGO;TACNA;D
84329772;Sara Luz;Chávez;Soto;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;TACNA;D
45092231;Samuel Antonio;Ochoa;Franco;39;PARTIDO POLÍTICO EL SABOR DE LA LEALTAD;TACNA;D
92819447;Lidia Mercedes;Navarro;Montero;02;PARTIDO POLÍTICO PAZ Y AMOR;TACNA;D
30359268;Sonia Patricia;Sandoval;Zavala;02;PARTIDO POLÍTICO PAZ Y AMOR;TACNA;D
16615071;Andrés Felipe;Gómez;Olivares;15;PARTIDO POLÍTICO NIÑOS PRIMERO;TACNA;D
54134245;Víctor Hugo;Castro;Villegas;15;PARTIDO POLÍTICO NIÑOS PRIMERO;TACNA;D
24935673;Óscar Eduardo;Salazar;Cuevas;32;PARTIDO POLÍTICO BRILLO DEL ALMA;TACNA;D
48313977;Alberto Raúl;Córdova;Castro;32;PARTIDO POLÍTICO BRILLO DEL ALMA;TACNA;D
17375878;Diana Carolina;Ruiz;Franco;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;TACNA;D
40475295;Benjamín Luis;Estrada;Mora;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;TACNA;D
11029554;Gustavo Adolfo;Ibarra;Bustamante;08;PARTIDO POLÍTICO HOJAS AL VIENTO;TACNA;D
88309712;Gerardo Luis;López;Téllez;08;PARTIDO POLÍTICO HOJAS AL VIENTO;TACNA;D
73240436;Alfredo José;Montes;Bautista;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;TACNA;D
81098007;Patricia Elena;González;Mejía;14;PARTIDO POLÍTICO LIDERANDO EL FUTURO;TACNA;D
78533385;José Luis;González;Benítez;06;PARTIDO POLÍTICO AL OTRO LADO;TACNA;D
86053010;Julio César;Contreras;Arellano;06;PARTIDO POLÍTICO AL OTRO LADO;TACNA;D
83242212;Lucía Isabel;Vásquez;Santana;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;TACNA;D
78169025;Mónica Alejandra;Sánchez;Campos;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;TACNA;D
11028249;Elisa Carmen;Morales;Rangel;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;TACNA;D
72404255;Gloria Mercedes;Ríos;Rosales;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;TACNA;D
40235280;Magdalena Rosa;Castro;Olivares;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;TUMBES;C
79059590;Joaquín Manuel;Luna;Fernández;07;PARTIDO POLÍTICO EL TRABAJO DIGNIFICA;TUMBES;C
89044074;Pilar Mercedes;Ibarra;Mercado;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;TUMBES;C
63093155;Óscar Eduardo;Huerta;Quintero;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;TUMBES;C
62554108;Gustavo Adolfo;Cortez;Serrano;15;PARTIDO POLÍTICO NIÑOS PRIMERO;TUMBES;C
72445244;Elisa Carmen;Vásquez;Bustamante;15;PARTIDO POLÍTICO NIÑOS PRIMERO;TUMBES;C
43809519;Óscar Eduardo;Gallegos;Córdova;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;TUMBES;C
19873102;Alfredo José;Chávez;Villegas;37;PARTIDO POLÍTICO EL TEJIDO DE LA VIDA;TUMBES;C
53710402;Olga Marina;Luna;Robles;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;TUMBES;C
22603041;Ignacio José;Sánchez;Barrera;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;TUMBES;C
79014322;Rubén Darío;Espinoza;Velázquez;05;PARTIDO POLÍTICO EN LA DISTANCIA;TUMBES;C
92019457;Armando Luis;Estrada;Cisneros;05;PARTIDO POLÍTICO EN LA DISTANCIA;TUMBES;C
75081564;Claudia Vanessa;Gómez;Campos;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;TUMBES;C
99843254;Víctor Hugo;Reyes;Ochoa;28;PARTIDO POLÍTICO EL ABRAZO DE LA PAZ;TUMBES;C
83296596;Alfredo José;Rojas;Salas;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;TUMBES;C
98960162;María Elena;Huerta;Valencia;29;PARTIDO POLÍTICO TODO ESTARÁ BIEN;TUMBES;C
42577874;Felipe Augusto;Ayala;Andrade;32;PARTIDO POLÍTICO BRILLO DEL ALMA;TUMBES;C
77918778;Jaime Eduardo;Guzmán;Montes;32;PARTIDO POLÍTICO BRILLO DEL ALMA;TUMBES;C
11270302;Jaime Eduardo;Valdez;Delgado;06;PARTIDO POLÍTICO AL OTRO LADO;TUMBES;C
59187356;Rosa Elena;Gallegos;Escobar;06;PARTIDO POLÍTICO AL OTRO LADO;TUMBES;C
54798153;Tomás Alberto;Contreras;Téllez;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;TUMBES;C
26179648;Francisco Javier;Contreras;Durán;25;PARTIDO POLÍTICO EL VUELO DEL ESPÍRITU;TUMBES;C
32138650;Roxana Milagros;Solís;Palacios;23;PARTIDO POLÍTICO VISTA ALEGRE;TUMBES;C
10670377;Gerardo Luis;Guerrero;Alvarado;23;PARTIDO POLÍTICO VISTA ALEGRE;TUMBES;C
85956500;Felipe Augusto;Lara;Córdova;33;PARTIDO POLÍTICO EL HILO INVISIBLE;TUMBES;C
38498568;Fernando José;Mendoza;Castro;33;PARTIDO POLÍTICO EL HILO INVISIBLE;TUMBES;C
65626678;Nelly Victoria;Montes;Valdés;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;TUMBES;C
17207512;Mariana Isabel;Gutiérrez;Rosales;31;PARTIDO POLÍTICO EL PERDÓN ES DIVINO;TUMBES;C
13646652;Alberto Raúl;Guerrero;Navarro;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;TUMBES;C
15848328;Alfredo José;Carrillo;Galván;04;PARTIDO POLÍTICO LA MAGIA DEL ENCUENTRO;TUMBES;C
94895857;Luis Fernando;Medina;Palacios;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;TUMBES;C
53451545;Elisa Carmen;Soto;Robles;20;PARTIDO POLÍTICO COLECCIONISTA DE OBJETOS;TUMBES;C
58648540;Ismael Roberto;Fernández;Gallardo;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;TUMBES;C
56597535;Gustavo Adolfo;Cortez;Soto;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;TUMBES;C
49229774;Irma Rosa;Luna;Trujillo;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;TUMBES;C
34097757;Omar Alejandro;Cárdenas;Fernández;03;PARTIDO POLÍTICO GOTAS DE LLUVIA;TUMBES;C
84149747;Roxana Milagros;Peña;Bustamante;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;TUMBES;C
39532020;Sara Luz;Medina;Segura;10;PARTIDO POLÍTICO ESTAMOS EN ARMONÍA;TUMBES;C
39799167;Gerardo Luis;Cárdenas;Guzmán;02;PARTIDO POLÍTICO PAZ Y AMOR;TUMBES;C
93803400;Ignacio José;Rojas;Ochoa;02;PARTIDO POLÍTICO PAZ Y AMOR;TUMBES;C
64679470;Pablo César;Estrada;Navarro;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;TUMBES;C
71899659;Claudia Vanessa;Espinoza;León;13;PARTIDO POLÍTICO PIENSA POSITIVAMENTE;TUMBES;C
68595909;Iris Margarita;Flores;Moreno;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;TUMBES;C
77979233;Rubén Darío;Núñez;Salas;24;PARTIDO POLÍTICO EL MAPA DE LOS SUEÑOS;TUMBES;C
15728629;Beatriz Elena;Domínguez;Benítez;18;PARTIDO POLÍTICO LOS CAMPEONES;TUMBES;C
43375851;Dora Inés;Martínez;Téllez;18;PARTIDO POLÍTICO LOS CAMPEONES;TUMBES;C
47715307;Daniel Enrique;Ochoa;Cisneros;01;PARTIDO POLÍTICO AMANECER DE NUEVO;TUMBES;D
16936027;Susana Elena;Espinoza;Castro;01;PARTIDO POLÍTICO AMANECER DE NUEVO;TUMBES;D
37230152;Raúl Alberto;Reyes;Benítez;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;TUMBES;D
91539760;Raúl Alberto;Guzmán;Córdova;16;PARTIDO POLÍTICO FELICES POR SIEMPRE;TUMBES;D
62280864;Pablo César;Cortez;Orozco;02;PARTIDO POLÍTICO PAZ Y AMOR;TUMBES;D
66729985;Juan Carlos;Lara;Calderón;02;PARTIDO POLÍTICO PAZ Y AMOR;TUMBES;D
77765926;Samuel Antonio;García;Chávez;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;TUMBES;D
49288848;Susana Elena;Ayala;Quintero;36;PARTIDO POLÍTICO EL ESPEJO DEL ALMA;TUMBES;D
48585634;Carmen Rosa;Huerta;Padilla;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;TUMBES;D
66415361;Liliana Patricia;Díaz;Valencia;11;PARTIDO POLÍTICO ALCANZAR EL INFINITO;TUMBES;D
90414046;Héctor Manuel;Montoya;Velázquez;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;TUMBES;D
85675301;Hugo Alberto;Cruz;Salas;27;PARTIDO POLÍTICO SUEÑOS COMPARTIDOS;TUMBES;D
20396638;Martha Lucía;Campos;Mejía;18;PARTIDO POLÍTICO LOS CAMPEONES;TUMBES;D
